groupSampleSegment,groupNumWorkers,groupNumVehicles,groupModeTypeBroad,trip_type,numTripRecords,sumTripWeight,numHhRecords,sumHhWeight,tripsPerHh,tripTypeLabel
Sa,2,5,1001,7,9,672.34,11,1017.31,0.6608998240457679,Non-home-based non-work
Sa,2,5,4,7,5,346.74,11,1017.31,0.34084005858587846,Non-home-based non-work
Ca,0,-1,-1,7,780,17071.55,136,5755.88,2.965932229302904,Non-home-based non-work
Ca,0,-1,3,7,677,16298.59,136,5755.88,2.831641729848433,Non-home-based non-work
Ca,0,-1,1,7,75,194.95,136,5755.88,0.03386971236370459,Non-home-based non-work
Ca,0,-1,1001,7,79,208.23,136,5755.88,0.03617691821233243,Non-home-based non-work
Ca,0,-1,995,7,16,60.64,136,5755.88,0.0105353134533729,Non-home-based non-work
Ca,0,-1,4,7,4,13.28,136,5755.88,0.002307205848627838,Non-home-based non-work
Ca,0,-1,5,7,8,504.09,136,5755.88,0.08757826778876557,Non-home-based non-work
Ca,0,3,-1,7,133,2136.59,8,387.3,5.516627936999742,Non-home-based non-work
Ca,0,3,3,7,126,2122.36,8,387.3,5.47988639297702,Non-home-based non-work
Ca,0,3,1,7,5,11.39,8,387.3,0.02940872708494707,Non-home-based non-work
Ca,0,3,1001,7,5,11.39,8,387.3,0.02940872708494707,Non-home-based non-work
Ca,0,3,5,7,1,0.0,8,387.3,0.0,Non-home-based non-work
Ca,0,3,995,7,1,2.85,8,387.3,0.007358636715724245,Non-home-based non-work
Sa,2,0,-1,7,159,1863.6,19,1691.39,1.1018156664045546,Non-home-based non-work
Sa,2,0,1,7,57,619.02,19,1691.39,0.36598300805846073,Non-home-based non-work
Sa,2,0,1001,7,109,1094.12,19,1691.39,0.6468762378871814,Non-home-based non-work
Sa,2,0,3,7,42,769.48,19,1691.39,0.4549394285173733,Non-home-based non-work
Sa,2,0,4,7,22,41.74,19,1691.39,0.02467792762166029,Non-home-based non-work
Sa,2,0,2,7,30,433.36,19,1691.39,0.25621530220706046,Non-home-based non-work
Sa,2,0,5,7,1,0.0,19,1691.39,0.0,Non-home-based non-work
Sa,2,0,995,7,7,0.0,19,1691.39,0.0,Non-home-based non-work
WF,2,0,-1,7,288,3029.03,37,3283.57,0.9224807145880856,Non-home-based non-work
WF,2,0,1,7,127,1398.0,37,3283.57,0.42575611301114336,Non-home-based non-work
WF,2,0,1001,7,199,2003.98,37,3283.57,0.610305247032955,Non-home-based non-work
WF,2,0,3,7,81,1025.06,37,3283.57,0.31217851302088884,Non-home-based non-work
WF,2,0,4,7,36,170.17,37,3283.57,0.05182469080908888,Non-home-based non-work
WF,2,0,2,7,36,435.8,37,3283.57,0.13272139774696443,Non-home-based non-work
WF,2,0,5,7,1,0.0,37,3283.57,0.0,Non-home-based non-work
WF,2,0,995,7,7,0.0,37,3283.57,0.0,Non-home-based non-work
Mo,-1,6,-1,7,8,157.53,5,380.35,0.4141711581438149,Non-home-based non-work
Mo,-1,6,1,7,1,15.64,5,380.35,0.04112002103325884,Non-home-based non-work
Mo,-1,6,1001,7,1,15.64,5,380.35,0.04112002103325884,Non-home-based non-work
Mo,-1,6,3,7,7,141.89,5,380.35,0.373051137110556,Non-home-based non-work
Ir,2,1,-1,7,191,2566.24,10,980.21,2.618051233919262,Non-home-based non-work
Ir,2,1,3,7,152,2415.33,10,980.21,2.4640944287448607,Non-home-based non-work
Ir,2,1,1,7,35,133.22,10,980.21,0.13590965201334407,Non-home-based non-work
Ir,2,1,1001,7,35,133.22,10,980.21,0.13590965201334407,Non-home-based non-work
Ir,2,1,995,7,3,17.69,10,980.21,0.018047153161057324,Non-home-based non-work
Ir,2,1,5,7,1,0.0,10,980.21,0.0,Non-home-based non-work
Sa,4,3,-1,7,196,778.85,15,1549.7,0.5025811447376912,Non-home-based non-work
Sa,4,3,1,7,4,0.0,15,1549.7,0.0,Non-home-based non-work
Sa,4,3,1001,7,5,0.0,15,1549.7,0.0,Non-home-based non-work
Sa,4,3,3,7,188,778.85,15,1549.7,0.5025811447376912,Non-home-based non-work
Sa,4,3,4,7,1,0.0,15,1549.7,0.0,Non-home-based non-work
Sa,4,3,995,7,3,0.0,15,1549.7,0.0,Non-home-based non-work
Bo,2,2,-1,7,565,4161.66,66,5857.38,0.71049855054649,Non-home-based non-work
Bo,2,2,1,7,25,132.32,66,5857.38,0.02259030488033899,Non-home-based non-work
Bo,2,2,1001,7,29,132.32,66,5857.38,0.02259030488033899,Non-home-based non-work
Bo,2,2,3,7,515,4013.59,66,5857.38,0.6852193301441942,Non-home-based non-work
Bo,2,2,995,7,13,0.0,66,5857.38,0.0,Non-home-based non-work
Bo,2,2,5,7,8,15.75,66,5857.38,0.0026889155219569157,Non-home-based non-work
Bo,2,2,4,7,4,0.0,66,5857.38,0.0,Non-home-based non-work
Bo,-1,4,-1,7,307,14796.71,31,2805.76,5.273690550866788,Non-home-based non-work
Bo,-1,4,5,7,3,0.0,31,2805.76,0.0,Non-home-based non-work
Bo,-1,4,3,7,267,8555.03,31,2805.76,3.0490954322536497,Non-home-based non-work
Bo,-1,4,995,7,9,0.0,31,2805.76,0.0,Non-home-based non-work
Bo,-1,4,1,7,26,6206.87,31,2805.76,2.2121884979470803,Non-home-based non-work
Bo,-1,4,1001,7,28,6241.68,31,2805.76,2.2245951186131387,Non-home-based non-work
Bo,-1,4,2,7,2,34.81,31,2805.76,0.012406620666058394,Non-home-based non-work
Bo,2,4,-1,7,231,7987.4,13,979.12,8.157733474957103,Non-home-based non-work
Bo,2,4,5,7,3,0.0,13,979.12,0.0,Non-home-based non-work
Bo,2,4,3,7,199,1780.54,13,979.12,1.8185104992237928,Non-home-based non-work
Bo,2,4,995,7,4,0.0,13,979.12,0.0,Non-home-based non-work
Bo,2,4,1,7,25,6206.87,13,979.12,6.339233188986028,Non-home-based non-work
Bo,2,4,1001,7,25,6206.87,13,979.12,6.339233188986028,Non-home-based non-work
Su,-1,3,-1,7,26,1826.93,14,1836.52,0.9947781674035676,Non-home-based non-work
Su,-1,3,3,7,22,1762.11,14,1836.52,0.9594831529196524,Non-home-based non-work
Su,-1,3,2,7,4,64.82,14,1836.52,0.03529501448391523,Non-home-based non-work
Su,-1,3,1001,7,4,64.82,14,1836.52,0.03529501448391523,Non-home-based non-work
Su,2,3,-1,7,24,452.43,9,1178.57,0.383880465309655,Non-home-based non-work
Su,2,3,3,7,20,387.62,9,1178.57,0.32889009562435834,Non-home-based non-work
Su,2,3,2,7,4,64.82,9,1178.57,0.05499885454406611,Non-home-based non-work
Su,2,3,1001,7,4,64.82,9,1178.57,0.05499885454406611,Non-home-based non-work
Sa,5,7,-1,7,20,2182.75,1,727.58,3.0000137441930783,Non-home-based non-work
Sa,5,7,3,7,20,2182.75,1,727.58,3.0000137441930783,Non-home-based non-work
WF,5,7,-1,7,20,2182.75,1,727.58,3.0000137441930783,Non-home-based non-work
WF,5,7,3,7,20,2182.75,1,727.58,3.0000137441930783,Non-home-based non-work
TT,5,7,-1,7,20,2182.75,1,727.58,3.0000137441930783,Non-home-based non-work
TT,5,7,3,7,20,2182.75,1,727.58,3.0000137441930783,Non-home-based non-work
Ut,-1,0,-1,7,274,4066.97,74,8234.52,0.49389278306446516,Non-home-based non-work
Ut,-1,0,1,7,117,2133.08,74,8234.52,0.25904120701631667,Non-home-based non-work
Ut,-1,0,1001,7,154,2455.53,74,8234.52,0.29819953075589106,Non-home-based non-work
Ut,-1,0,995,7,11,72.07,74,8234.52,0.008752179847762831,Non-home-based non-work
Ut,-1,0,3,7,104,1539.37,74,8234.52,0.1869410724608113,Non-home-based non-work
Ut,-1,0,4,7,25,305.43,74,8234.52,0.03709141516445403,Non-home-based non-work
Ut,-1,0,5,7,5,0.0,74,8234.52,0.0,Non-home-based non-work
Ut,-1,0,2,7,12,17.02,74,8234.52,0.002066908575120347,Non-home-based non-work
Ut,2,0,-1,7,126,1063.04,16,1268.85,0.8377980060684872,Non-home-based non-work
Ut,2,0,1,7,67,676.59,16,1268.85,0.5332308783544155,Non-home-based non-work
Ut,2,0,1001,7,87,807.46,16,1268.85,0.6363715175158609,Non-home-based non-work
Ut,2,0,3,7,39,255.58,16,1268.85,0.20142648855262643,Non-home-based non-work
Ut,2,0,4,7,14,128.43,16,1268.85,0.10121763801867835,Non-home-based non-work
Ut,2,0,2,7,6,2.44,16,1268.85,0.0019230011427670726,Non-home-based non-work
Bo,1,3,-1,7,251,3009.28,35,2576.66,1.1678995288474228,Non-home-based non-work
Bo,1,3,995,7,2,0.0,35,2576.66,0.0,Non-home-based non-work
Bo,1,3,3,7,242,2801.32,35,2576.66,1.0871903937655727,Non-home-based non-work
Bo,1,3,1,7,7,207.95,35,2576.66,0.08070525408862636,Non-home-based non-work
Bo,1,3,1001,7,7,207.95,35,2576.66,0.08070525408862636,Non-home-based non-work
Ut,3,4,-1,7,241,9919.84,13,3647.81,2.7193960211743486,Non-home-based non-work
Ut,3,4,1,7,34,886.52,13,3647.81,0.2430280085859735,Non-home-based non-work
Ut,3,4,1001,7,35,886.52,13,3647.81,0.2430280085859735,Non-home-based non-work
Ut,3,4,3,7,194,9029.66,13,3647.81,2.4753646708573087,Non-home-based non-work
Ut,3,4,995,7,11,3.66,13,3647.81,0.001003341731066037,Non-home-based non-work
Ut,3,4,5,7,1,0.0,13,3647.81,0.0,Non-home-based non-work
Ut,3,4,4,7,1,0.0,13,3647.81,0.0,Non-home-based non-work
Ir,0,2,-1,7,215,7170.96,46,1877.98,3.8184432209075707,Non-home-based non-work
Ir,0,2,3,7,198,7069.61,46,1877.98,3.7644756600176783,Non-home-based non-work
Ir,0,2,1,7,10,14.45,46,1877.98,0.0076944376404434545,Non-home-based non-work
Ir,0,2,1001,7,12,97.03,46,1877.98,0.051667216903268406,Non-home-based non-work
Ir,0,2,995,7,5,4.31,46,1877.98,0.002295019116284518,Non-home-based non-work
Ir,0,2,2,7,2,82.58,46,1877.98,0.043972779262824946,Non-home-based non-work
Ir,1,3,-1,7,88,629.51,19,913.42,0.6891791289877603,Non-home-based non-work
Ir,1,3,3,7,70,560.75,19,913.42,0.6139016005780473,Non-home-based non-work
Ir,1,3,1,7,17,68.76,19,913.42,0.07527752840971295,Non-home-based non-work
Ir,1,3,1001,7,17,68.76,19,913.42,0.07527752840971295,Non-home-based non-work
Ir,1,3,995,7,1,0.0,19,913.42,0.0,Non-home-based non-work
Bo,-1,1,-1,7,488,12922.61,88,9639.6,1.3405753350761442,Non-home-based non-work
Bo,-1,1,3,7,455,11247.46,88,9639.6,1.1667973774845428,Non-home-based non-work
Bo,-1,1,1,7,20,1568.09,88,9639.6,0.16267168762189302,Non-home-based non-work
Bo,-1,1,1001,7,20,1568.09,88,9639.6,0.16267168762189302,Non-home-based non-work
Bo,-1,1,995,7,8,66.04,88,9639.6,0.006850906676625587,Non-home-based non-work
Bo,-1,1,5,7,5,41.02,88,9639.6,0.0042553632930827,Non-home-based non-work
Bo,1,1,-1,7,180,8357.99,38,4980.96,1.6779877774565546,Non-home-based non-work
Bo,1,1,3,7,159,6756.06,38,4980.96,1.3563770839356268,Non-home-based non-work
Bo,1,1,1,7,18,1546.96,38,4980.96,0.3105746683370274,Non-home-based non-work
Bo,1,1,1001,7,18,1546.96,38,4980.96,0.3105746683370274,Non-home-based non-work
Bo,1,1,995,7,3,54.96,38,4980.96,0.011034017538787704,Non-home-based non-work
Ir,1,2,-1,7,542,8483.71,45,2527.52,3.356535259859467,Non-home-based non-work
Ir,1,2,3,7,498,8032.75,45,2527.52,3.1781153067038046,Non-home-based non-work
Ir,1,2,1,7,25,265.84,45,2527.52,0.10517819839209976,Non-home-based non-work
Ir,1,2,1001,7,28,348.0,45,2527.52,0.13768437045008547,Non-home-based non-work
Ir,1,2,995,7,9,82.47,45,2527.52,0.032628821928214216,Non-home-based non-work
Ir,1,2,2,7,3,82.16,45,2527.52,0.03250617205798569,Non-home-based non-work
Ir,1,2,5,7,7,20.48,45,2527.52,0.008102804329936064,Non-home-based non-work
Ir,2,3,-1,7,157,8472.37,16,1997.59,4.241295761392479,Non-home-based non-work
Ir,2,3,3,7,131,8057.93,16,1997.59,4.033825760040849,Non-home-based non-work
Ir,2,3,5,7,10,0.0,16,1997.59,0.0,Non-home-based non-work
Ir,2,3,1,7,14,414.43,16,1997.59,0.20746499531935983,Non-home-based non-work
Ir,2,3,1001,7,14,414.43,16,1997.59,0.20746499531935983,Non-home-based non-work
Ir,2,3,995,7,2,0.0,16,1997.59,0.0,Non-home-based non-work
Un,4,0,-1,7,16,825.66,31,1023.22,0.8069232423134809,Non-home-based non-work
Un,4,0,1,7,12,605.25,31,1023.22,0.5915150212075604,Non-home-based non-work
Un,4,0,1001,7,14,736.4,31,1023.22,0.7196888254725279,Non-home-based non-work
Un,4,0,4,7,2,131.15,31,1023.22,0.12817380426496747,Non-home-based non-work
Un,4,0,3,7,2,89.26,31,1023.22,0.08723441684095307,Non-home-based non-work
TT,4,0,-1,7,30,1115.9,38,1105.52,1.0093892466893408,Non-home-based non-work
TT,4,0,1,7,19,755.86,38,1105.52,0.683714451118026,Non-home-based non-work
TT,4,0,1001,7,26,973.44,38,1105.52,0.8805268109125118,Non-home-based non-work
TT,4,0,4,7,5,202.99,38,1105.52,0.1836149504305666,Non-home-based non-work
TT,4,0,5,7,2,53.2,38,1105.52,0.04812215066213185,Non-home-based non-work
TT,4,0,2,7,2,14.58,38,1105.52,0.013188363846877488,Non-home-based non-work
TT,4,0,3,7,2,89.26,38,1105.52,0.08074028511469716,Non-home-based non-work
Ir,4,-1,-1,7,103,25.88,4,23.66,1.0938292476754015,Non-home-based non-work
Ir,4,-1,3,7,91,25.88,4,23.66,1.0938292476754015,Non-home-based non-work
Ir,4,-1,2,7,2,0.0,4,23.66,0.0,Non-home-based non-work
Ir,4,-1,1001,7,10,0.0,4,23.66,0.0,Non-home-based non-work
Ir,4,-1,995,7,2,0.0,4,23.66,0.0,Non-home-based non-work
Ir,4,-1,1,7,8,0.0,4,23.66,0.0,Non-home-based non-work
Ir,4,4,-1,7,70,0.0,1,0.0,0.0,Non-home-based non-work
Ir,4,4,3,7,61,0.0,1,0.0,0.0,Non-home-based non-work
Ir,4,4,995,7,1,0.0,1,0.0,0.0,Non-home-based non-work
Ir,4,4,1,7,8,0.0,1,0.0,0.0,Non-home-based non-work
Ir,4,4,1001,7,8,0.0,1,0.0,0.0,Non-home-based non-work
Ir,3,-1,-1,7,104,6995.11,19,1499.62,4.664588362385138,Non-home-based non-work
Ir,3,-1,1,7,17,222.74,19,1499.62,0.14853096117683148,Non-home-based non-work
Ir,3,-1,1001,7,17,222.74,19,1499.62,0.14853096117683148,Non-home-based non-work
Ir,3,-1,3,7,87,6772.37,19,1499.62,4.516057401208307,Non-home-based non-work
Ir,3,3,-1,7,17,16.88,2,257.33,0.06559670462052618,Non-home-based non-work
Ir,3,3,1,7,12,16.88,2,257.33,0.06559670462052618,Non-home-based non-work
Ir,3,3,1001,7,12,16.88,2,257.33,0.06559670462052618,Non-home-based non-work
Ir,3,3,3,7,5,0.0,2,257.33,0.0,Non-home-based non-work
Ir,3,4,-1,7,29,69.9,4,39.76,1.7580482897384309,Non-home-based non-work
Ir,3,4,3,7,29,69.9,4,39.76,1.7580482897384309,Non-home-based non-work
Ir,-1,6,-1,7,210,9585.29,7,934.53,10.256802884872611,Non-home-based non-work
Ir,-1,6,3,7,197,9115.27,7,934.53,9.753854878923097,Non-home-based non-work
Ir,-1,6,1,7,5,246.07,7,934.53,0.26330882903705605,Non-home-based non-work
Ir,-1,6,1001,7,5,246.07,7,934.53,0.26330882903705605,Non-home-based non-work
Ir,-1,6,995,7,8,223.95,7,934.53,0.23963917691245867,Non-home-based non-work
Ir,3,6,-1,7,5,1305.8,2,253.83,5.144387976204546,Non-home-based non-work
Ir,3,6,3,7,5,1305.8,2,253.83,5.144387976204546,Non-home-based non-work
Mo,1,3,-1,7,162,2362.48,22,1232.3,1.9171305688549867,Non-home-based non-work
Mo,1,3,3,7,154,2154.15,22,1232.3,1.7480727095674755,Non-home-based non-work
Mo,1,3,1,7,6,113.19,22,1232.3,0.09185263328734886,Non-home-based non-work
Mo,1,3,1001,7,6,113.19,22,1232.3,0.09185263328734886,Non-home-based non-work
Mo,1,3,995,7,1,95.13,22,1232.3,0.07719711109307799,Non-home-based non-work
Mo,1,3,5,7,1,0.0,22,1232.3,0.0,Non-home-based non-work
Ir,3,2,-1,7,46,5410.48,4,845.2,6.401419782300047,Non-home-based non-work
Ir,3,2,3,7,41,5204.62,4,845.2,6.1578561287269284,Non-home-based non-work
Ir,3,2,1,7,5,205.86,4,845.2,0.2435636535731188,Non-home-based non-work
Ir,3,2,1001,7,5,205.86,4,845.2,0.2435636535731188,Non-home-based non-work
Un,5,-1,-1,7,41,3001.48,43,1478.18,2.0305240227847756,Non-home-based non-work
Un,5,-1,3,7,28,2249.18,43,1478.18,1.5215873574260237,Non-home-based non-work
Un,5,-1,1,7,11,322.92,43,1478.18,0.21845783328146776,Non-home-based non-work
Un,5,-1,1001,7,11,322.92,43,1478.18,0.21845783328146776,Non-home-based non-work
Un,5,-1,5,7,2,429.38,43,1478.18,0.2904788320772842,Non-home-based non-work
Un,5,5,-1,7,2,120.19,1,45.81,2.623662955686531,Non-home-based non-work
Un,5,5,3,7,2,120.19,1,45.81,2.623662955686531,Non-home-based non-work
TT,5,5,-1,7,112,2800.93,9,873.63,3.2060826665750946,Non-home-based non-work
TT,5,5,3,7,87,2637.92,9,873.63,3.0194933782035873,Non-home-based non-work
TT,5,5,995,7,5,13.92,9,873.63,0.015933518766525875,Non-home-based non-work
TT,5,5,1,7,18,97.47,9,873.63,0.11156897084578139,Non-home-based non-work
TT,5,5,1001,7,20,149.08,9,873.63,0.17064432311161476,Non-home-based non-work
TT,5,5,2,7,2,51.62,9,873.63,0.059086798759200115,Non-home-based non-work
Ir,-1,0,-1,7,57,588.31,22,1813.22,0.32445594026097213,Non-home-based non-work
Ir,-1,0,1,7,9,140.15,22,1813.22,0.07729343378078778,Non-home-based non-work
Ir,-1,0,1001,7,10,140.15,22,1813.22,0.07729343378078778,Non-home-based non-work
Ir,-1,0,5,7,7,129.22,22,1813.22,0.07126548350448374,Non-home-based non-work
Ir,-1,0,2,7,1,0.0,22,1813.22,0.0,Non-home-based non-work
Ir,-1,0,3,7,39,318.93,22,1813.22,0.17589150792512767,Non-home-based non-work
Ir,-1,0,995,7,1,0.0,22,1813.22,0.0,Non-home-based non-work
Ir,1,0,-1,7,4,129.22,3,392.81,0.3289631119370688,Non-home-based non-work
Ir,1,0,1,7,2,0.0,3,392.81,0.0,Non-home-based non-work
Ir,1,0,1001,7,2,0.0,3,392.81,0.0,Non-home-based non-work
Ir,1,0,3,7,1,0.0,3,392.81,0.0,Non-home-based non-work
Ir,1,0,5,7,1,129.22,3,392.81,0.3289631119370688,Non-home-based non-work
Ir,1,4,-1,7,156,1302.01,5,460.52,2.8272604881438377,Non-home-based non-work
Ir,1,4,2,7,9,0.0,5,460.52,0.0,Non-home-based non-work
Ir,1,4,1001,7,11,0.0,5,460.52,0.0,Non-home-based non-work
Ir,1,4,3,7,143,1296.89,5,460.52,2.816142621384522,Non-home-based non-work
Ir,1,4,1,7,2,0.0,5,460.52,0.0,Non-home-based non-work
Ir,1,4,5,7,2,5.13,5,460.52,0.011139581342829845,Non-home-based non-work
Un,5,0,-1,7,7,277.5,11,342.43,0.8103846041526735,Non-home-based non-work
Un,5,0,1,7,7,277.5,11,342.43,0.8103846041526735,Non-home-based non-work
Un,5,0,1001,7,7,277.5,11,342.43,0.8103846041526735,Non-home-based non-work
TT,5,0,-1,7,8,284.79,12,348.08,0.8181739829924156,Non-home-based non-work
TT,5,0,1,7,7,277.5,12,348.08,0.7972305217191451,Non-home-based non-work
TT,5,0,1001,7,7,277.5,12,348.08,0.7972305217191451,Non-home-based non-work
TT,5,0,3,7,1,7.29,12,348.08,0.020943461273270514,Non-home-based non-work
Ir,6,-1,-1,7,125,2214.59,1,246.07,8.999837444629577,Non-home-based non-work
Ir,6,-1,3,7,116,1968.53,1,246.07,7.999878083472183,Non-home-based non-work
Ir,6,-1,1,7,5,246.07,1,246.07,1.0,Non-home-based non-work
Ir,6,-1,1001,7,5,246.07,1,246.07,1.0,Non-home-based non-work
Ir,6,-1,995,7,4,0.0,1,246.07,0.0,Non-home-based non-work
Ir,6,6,-1,7,125,2214.59,1,246.07,8.999837444629577,Non-home-based non-work
Ir,6,6,3,7,116,1968.53,1,246.07,7.999878083472183,Non-home-based non-work
Ir,6,6,1,7,5,246.07,1,246.07,1.0,Non-home-based non-work
Ir,6,6,1001,7,5,246.07,1,246.07,1.0,Non-home-based non-work
Ir,6,6,995,7,4,0.0,1,246.07,0.0,Non-home-based non-work
TT,6,-1,-1,7,223,29103.27,31,2612.59,11.139623898124084,Non-home-based non-work
TT,6,-1,3,7,199,27795.97,31,2612.59,10.639239222380855,Non-home-based non-work
TT,6,-1,1,7,16,594.46,31,2612.59,0.22753665902418674,Non-home-based non-work
TT,6,-1,1001,7,17,601.87,31,2612.59,0.23037292495186767,Non-home-based non-work
TT,6,-1,995,7,4,0.0,31,2612.59,0.0,Non-home-based non-work
TT,6,-1,4,7,1,7.41,31,2612.59,0.00283626592768096,Non-home-based non-work
TT,6,-1,5,7,3,705.43,31,2612.59,0.27001175079136025,Non-home-based non-work
TT,6,6,-1,7,187,28334.68,3,955.13,29.66578371530577,Non-home-based non-work
TT,6,6,3,7,175,27383.18,3,955.13,28.669584245076585,Non-home-based non-work
TT,6,6,1,7,5,246.07,3,955.13,0.2576298514338362,Non-home-based non-work
TT,6,6,1001,7,5,246.07,3,955.13,0.2576298514338362,Non-home-based non-work
TT,6,6,995,7,4,0.0,3,955.13,0.0,Non-home-based non-work
TT,6,6,5,7,3,705.43,3,955.13,0.7385696187953472,Non-home-based non-work
Ir,4,1,-1,7,33,25.88,2,13.09,1.977081741787624,Non-home-based non-work
Ir,4,1,3,7,30,25.88,2,13.09,1.977081741787624,Non-home-based non-work
Ir,4,1,2,7,2,0.0,2,13.09,0.0,Non-home-based non-work
Ir,4,1,1001,7,2,0.0,2,13.09,0.0,Non-home-based non-work
Ir,4,1,995,7,1,0.0,2,13.09,0.0,Non-home-based non-work
Wa,1,4,-1,7,124,10390.54,5,1696.39,6.125089159921952,Non-home-based non-work
Wa,1,4,3,7,101,10013.28,5,1696.39,5.90269926137268,Non-home-based non-work
Wa,1,4,5,7,2,0.0,5,1696.39,0.0,Non-home-based non-work
Wa,1,4,1,7,9,377.26,5,1696.39,0.22238989854927227,Non-home-based non-work
Wa,1,4,1001,7,15,377.26,5,1696.39,0.22238989854927227,Non-home-based non-work
Wa,1,4,2,7,6,0.0,5,1696.39,0.0,Non-home-based non-work
Wa,1,4,995,7,6,0.0,5,1696.39,0.0,Non-home-based non-work
Al,-1,6,-1,7,3,123.98,3,96.94,1.278935423973592,Non-home-based non-work
Al,-1,6,1,7,3,123.98,3,96.94,1.278935423973592,Non-home-based non-work
Al,-1,6,1001,7,3,123.98,3,96.94,1.278935423973592,Non-home-based non-work
Al,4,-1,-1,7,6,410.6,3,154.79,2.652626138639447,Non-home-based non-work
Al,4,-1,1,7,3,123.98,3,154.79,0.8009561341171911,Non-home-based non-work
Al,4,-1,1001,7,3,123.98,3,154.79,0.8009561341171911,Non-home-based non-work
Al,4,-1,3,7,3,286.62,3,154.79,1.851670004522256,Non-home-based non-work
Al,4,6,-1,7,3,123.98,1,32.01,3.8731646360512344,Non-home-based non-work
Al,4,6,1,7,3,123.98,1,32.01,3.8731646360512344,Non-home-based non-work
Al,4,6,1001,7,3,123.98,1,32.01,3.8731646360512344,Non-home-based non-work
Un,1,0,-1,7,53,2271.42,49,2227.8,1.0195798545650416,Non-home-based non-work
Un,1,0,3,7,21,1477.32,49,2227.8,0.6631295448424454,Non-home-based non-work
Un,1,0,2,7,4,63.6,49,2227.8,0.028548343657419876,Non-home-based non-work
Un,1,0,1001,7,28,613.26,49,2227.8,0.2752760570966873,Non-home-based non-work
Un,1,0,1,7,19,407.56,49,2227.8,0.18294281353801956,Non-home-based non-work
Un,1,0,5,7,4,180.83,49,2227.8,0.0811697638926295,Non-home-based non-work
Un,1,0,4,7,5,142.1,49,2227.8,0.06378489990124786,Non-home-based non-work
Ir,-1,7,-1,7,5,1371.06,1,245.62,5.582037293380018,Non-home-based non-work
Ir,-1,7,3,7,5,1371.06,1,245.62,5.582037293380018,Non-home-based non-work
Ir,2,7,-1,7,5,1371.06,1,245.62,5.582037293380018,Non-home-based non-work
Ir,2,7,3,7,5,1371.06,1,245.62,5.582037293380018,Non-home-based non-work
Ut,1,3,-1,7,727,16109.19,55,6923.33,2.3267979426085423,Non-home-based non-work
Ut,1,3,3,7,670,15604.96,55,6923.33,2.253967382747897,Non-home-based non-work
Ut,1,3,995,7,9,17.84,55,6923.33,0.0025767946927273437,Non-home-based non-work
Ut,1,3,2,7,17,6.11,55,6923.33,0.0008825232944262372,Non-home-based non-work
Ut,1,3,1001,7,46,486.39,55,6923.33,0.07025376516791774,Non-home-based non-work
Ut,1,3,1,7,29,480.28,55,6923.33,0.06937124187349152,Non-home-based non-work
Ut,1,3,5,7,2,0.0,55,6923.33,0.0,Non-home-based non-work
Ir,0,4,-1,7,69,135.22,9,51.94,2.6033885252214093,Non-home-based non-work
Ir,0,4,995,7,6,0.0,9,51.94,0.0,Non-home-based non-work
Ir,0,4,3,7,63,135.22,9,51.94,2.6033885252214093,Non-home-based non-work
Un,0,2,-1,7,56,358.31,14,1069.43,0.3350476422019206,Non-home-based non-work
Un,0,2,3,7,31,154.25,14,1069.43,0.14423571435250554,Non-home-based non-work
